,id,conversation_id,created_at,date,timezone,place,tweet,language,hashtags,cashtags,user_id,user_id_str,username,name,day,hour,link,urls,photos,video,thumbnail,retweet,nlikes,nreplies,nretweets,quote_url,search,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
10,1327014788002701314,1327014788002701314,1605219954000.0,2020-11-12 16:25:54,-0600,,"I've been having just the worst few weeks I've had in a long time. I've been stressed, anxious, worrying , trying to get an #XboxSeriesX but couldn't,  works been pushing my mental health to its limits and now I've got a horrible headcold #fml #feelingdown #manflu #mentalhealth",en,"['xboxseriesx', 'fml', 'feelingdown', 'manflu', 'mentalhealth']",[],1323350114690310145,1323350114690310145,RyanActually1,RyanActually,4,16,https://twitter.com/RyanActually1/status/1327014788002701314,[],[],0,,False,0,1,0,,#feelingdown,,,,,,,[],,,,
11,1327011229475418112,1327011229475418112,1605219106000.0,2020-11-12 16:11:46,-0600,,I never thought I had to do this...  I have to cancel @CyberpunkGame ...  I have to cut down costs even more 😔  My guilt of buying Valhalla is there again. Please just let us get a break in the next couple of days 😔  #worried #feelingdown  https://t.co/z0EJnvh0rH,en,"['worried', 'feelingdown']",[],1278955518409748480,1278955518409748480,wo1ftuning,Wo1ftuning,4,16,https://twitter.com/wo1ftuning/status/1327011229475418112,[],['https://pbs.twimg.com/tweet_video_thumb/Emp9rQIXUAA7QVg.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/Emp9rQIXUAA7QVg.jpg,False,0,0,0,,#feelingdown,,,,,,,[],,,,
12,1326983987248640001,1326983987248640001,1605212611000.0,2020-11-12 14:23:31,-0600,,"Welcome Ocean Tides Counselling! ""Struggling? Relationships, work situation, significant loss, chronic illness? #feelingdown or #worrying? Reach out. I can help.” Donna McLean MSW, RSW. #AccessLocal Provider thx to @HfxPartnership!  #counselling #therapy   https://t.co/OAxKaNrspD",en,"['feelingdown', 'worrying', 'accesslocal', 'counselling', 'therapy']",[],1205997919972864001,1205997919972864001,vlifeappca,vlifeapp.ca,4,14,https://twitter.com/vlifeappca/status/1326983987248640001,['https://bit.ly/38t53E6'],[],0,,False,1,0,1,,#feelingdown,,,,,,,[],,,,
13,1326751877019656192,1326751877019656192,1605157271000.0,2020-11-11 23:01:11,-0600,,plays marvins room slowed #sadness #pain #drake #inmyfeels #feelingdown #hashtag,en,"['sadness', 'pain', 'drake', 'inmyfeels', 'feelingdown', 'hashtag']",[],1289341124159709187,1289341124159709187,meatregulation,kali/lauren still emo😁,3,23,https://twitter.com/meatregulation/status/1326751877019656192,[],[],0,,False,1,0,0,,#feelingdown,,,,,,,[],,,,
14,1326678574930210816,1326678574930210816,1605139795000.0,2020-11-11 18:09:55,-0600,, https://t.co/rqhv8F1dLe #mentalhealth #depression #feelingdown #discouraged #encouragement #faith,und,"['mentalhealth', 'depression', 'feelingdown', 'discouraged', 'encouragement', 'faith']",[],66876221,66876221,TracyWrites4Him,Tracy Wainwright,3,18,https://twitter.com/TracyWrites4Him/status/1326678574930210816,['https://momsforgod.blogspot.com/2020/11/feeling-down-youre-not-alone.html'],[],0,,False,0,0,0,,#feelingdown,,,,,,,[],,,,
15,1326515153874063360,1326515153874063360,1605100832000.0,2020-11-11 07:20:32,-0600,,Am I a terrible person for wanting my house back? I’ve had somebody living w/ me practically since February &amp; we’re in November. I just want my #ChristmasTree. #FeelingDown #NobodyIsMovingOrStayingHereAgain,en,"['christmastree', 'feelingdown', 'nobodyismovingorstayinghereagain']",[],89007654,89007654,MeanyMandy86,~*Meany Mandy*~,3,07,https://twitter.com/MeanyMandy86/status/1326515153874063360,[],[],0,,False,0,1,0,,#feelingdown,,,,,,,[],,,,
16,1326467406378708992,1326467406378708992,1605089448000.0,2020-11-11 04:10:48,-0600,,It’s ok not to feel ok and today I’m not! #LongTermCovid and the fight with school have taken today their toll but Show Must Go on as they.... #feelingdown,en,"['longtermcovid', 'feelingdown']",[],1179482432740966401,1179482432740966401,tatanarathecat,Tatanarathecat,3,04,https://twitter.com/tatanarathecat/status/1326467406378708992,[],[],0,,False,0,0,0,,#feelingdown,,,,,,,[],,,,
17,1326374179336310785,1326374179336310785,1605067221000.0,2020-11-10 22:00:21,-0600,,"Fucking hate nights like these. Memories pop up, feelings that you’d wish would either be erased or just stay buried forever. But no...she had to come back into my mind. #exgf #sadmemory #feelingdown #wishicouldforget  https://t.co/A5AynIKCfu",en,"['exgf', 'sadmemory', 'feelingdown', 'wishicouldforget']",[],264141635,264141635,andro656,Michael Cranny 🇨🇦🇨🇦🇨🇦,2,22,https://twitter.com/andro656/status/1326374179336310785,[],"['https://pbs.twimg.com/media/Emg6SQDW4AAZdKv.jpg', 'https://pbs.twimg.com/media/Emg6SQEXYAMQsYC.jpg']",1,https://pbs.twimg.com/media/Emg6SQDW4AAZdKv.jpg,False,0,0,0,,#feelingdown,,,,,,,[],,,,
18,1326098439151628289,1326098439151628289,1605001480000.0,2020-11-10 03:44:40,-0600,,Let’s hope that it comes easy tonight but not holding my breath #Mentalhealth #insomnia #sleepneeded #feelinglost #feelingdown #goodnight  https://t.co/mW3UfFnyCK,en,"['mentalhealth', 'insomnia', 'sleepneeded', 'feelinglost', 'feelingdown', 'goodnight']",[],1173106253687472130,1173106253687472130,djmelbau,Dj,2,03,https://twitter.com/djmelbau/status/1326098439151628289,[],['https://pbs.twimg.com/media/Emc_f5PVgAIpWWb.jpg'],1,https://pbs.twimg.com/media/Emc_f5PVgAIpWWb.jpg,False,6,2,0,,#feelingdown,,,,,,,[],,,,
19,1325785151150776321,1325785151150776321,1604926786000.0,2020-11-09 06:59:46,-0600,,im feeling down. 😞 #FeelingDown,en,['feelingdown'],[],1644084566,1644084566,MisterDecDec,Cedrick De Santos,1,06,https://twitter.com/MisterDecDec/status/1325785151150776321,[],[],0,,False,0,0,0,,#feelingdown,,,,,,,[],,,,
20,1325632177640525824,1325632177640525824,1604890314000.0,2020-11-08 20:51:54,-0600,,I guess I’m stuck then... #feelingdown #longnightahead,en,"['feelingdown', 'longnightahead']",[],2481789074,2481789074,mcdeviant558,Davo,7,20,https://twitter.com/mcdeviant558/status/1325632177640525824,[],[],0,,False,0,0,0,,#feelingdown,,,,,,,[],,,,
21,1325096625803567106,1325096625803567106,1604762629000.0,2020-11-07 09:23:49,-0600,,Sometimes saturdays feel like sundays. #feelingdown,en,['feelingdown'],[],1951745648,1951745648,Edegyerek,Jimmy,6,09,https://twitter.com/Edegyerek/status/1325096625803567106,[],[],0,,False,0,0,0,,#feelingdown,,,,,,,[],,,,
22,1324838731875033088,1324838731875033088,1604701142000.0,2020-11-06 16:19:02,-0600,,what is going on with my twitter at the moment. #problems #fedup #feelingdown,en,"['problems', 'fedup', 'feelingdown']",[],592153712,592153712,Autycrafts,Jessica Brown,5,16,https://twitter.com/Autycrafts/status/1324838731875033088,[],[],0,,False,0,0,0,,#feelingdown,,,,,,,[],,,,
23,1324721297566298113,1324721297566298113,1604673144000.0,2020-11-06 08:32:24,-0600,,feliz #6Nov  un poco down hoy pero pa lante. Un abrazo virtual fente de twitterland #feelingdown  https://t.co/O4rmzWSUi8,es,"['6nov', 'feelingdown']",[],26952277,26952277,D10SCONMIGO,@elvita,5,08,https://twitter.com/D10SCONMIGO/status/1324721297566298113,[],['https://pbs.twimg.com/tweet_video_thumb/EmJa_SHW0AEpK-l.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/EmJa_SHW0AEpK-l.jpg,False,0,0,0,,#feelingdown,,,,,,,[],,,,
24,1324717131003408384,1324717131003408384,1604672150000.0,2020-11-06 08:15:50,-0600,,"What's this feeling? I feel like I've lost something. . 🤔😯  But don't really know exactly what it is, &amp; it's making me feel a bit of loneliness &amp; sadness. #unknownfeeling #feelingdown #sad #happy #mixedfeelings",en,"['unknownfeeling', 'feelingdown', 'sad', 'happy', 'mixedfeelings']",[],2253548461,2253548461,CrazyMay23,May Park,5,08,https://twitter.com/CrazyMay23/status/1324717131003408384,[],[],0,,False,0,0,0,,#feelingdown,,,,,,,[],,,,
25,1324662566388441089,1324662566388441089,1604659141000.0,2020-11-06 04:39:01,-0600,,@JaneFallon #FeelingDown today but this little beaut is sitting on my lap whilst I work. #HappyFriday!  https://t.co/fj38vPOZoy,en,"['feelingdown', 'happyfriday']",[],73609656,73609656,French_Fancies,The Lady,5,04,https://twitter.com/French_Fancies/status/1324662566388441089,[],['https://pbs.twimg.com/media/EmIllCiXYAA8OEE.jpg'],1,https://pbs.twimg.com/media/EmIllCiXYAA8OEE.jpg,False,0,0,0,,#feelingdown,,,,,,,[],,,,
26,1324487567698481152,1324487567698481152,1604617418000.0,2020-11-05 17:03:38,-0600,,"This pandemic has caused grief to so many.  To those in grief, time is a great healer.   Have courage, keep the faith, have hope and God bless you. 🙏🏻❤️ Better times are up ahead.   #ctto  #grief #loss #sadness #heavyheart  #feelingdown #pandemicanxiety  https://t.co/9705Mu2A3I",en,"['ctto', 'grief', 'loss', 'sadness', 'heavyheart', 'feelingdown', 'pandemicanxiety']",[],188663621,188663621,BeverlyVergel,Coach Beverly Vergel,4,17,https://twitter.com/BeverlyVergel/status/1324487567698481152,[],['https://pbs.twimg.com/media/EmGGa9XXYAA_4Wk.jpg'],1,https://pbs.twimg.com/media/EmGGa9XXYAA_4Wk.jpg,False,0,0,0,,#feelingdown,,,,,,,[],,,,
27,1324438851620884488,1324438851620884488,1604605803000.0,2020-11-05 13:50:03,-0600,,"What can you do if you having a blue day? 💙  💬Talk to someone close to you.  🏥Don't be afraid to seek professional help.  ✨Do fun and joyfull activities.  🎠Check our last post to get inspired.  And remember, you are not alone! 💗 #selfhelp #depression #blueday #feelingdown  https://t.co/F1QvOm4Sp1",en,"['selfhelp', 'depression', 'blueday', 'feelingdown']",[],763483004,763483004,Killmondaygames,Killmonday Games,4,13,https://twitter.com/Killmondaygames/status/1324438851620884488,[],['https://pbs.twimg.com/media/EmFaHfCWoAMkYwU.jpg'],1,https://pbs.twimg.com/media/EmFaHfCWoAMkYwU.jpg,False,138,6,21,,#feelingdown,,,,,,,[],,,,
28,1324409949645021184,1324409949645021184,1604598912000.0,2020-11-05 11:55:12,-0600,,Check out this blog post for thoughts on the cloud that #depression and low mood can be: ‘Beating The Blues’  https://t.co/7morWq6xMD Enter your email address for a weekly blog email every weekend #lowmood #feelingdown  https://t.co/0Bsj5Lz4Kc,en,"['depression', 'lowmood', 'feelingdown']",[],2657472889,2657472889,AshwoodTherapy,Ashwood Therapy | Online Counselling,4,11,https://twitter.com/AshwoodTherapy/status/1324409949645021184,['http://j.mp/aw-blog008'],['https://pbs.twimg.com/media/EmE_1LJUcAAUfJm.jpg'],1,https://pbs.twimg.com/media/EmE_1LJUcAAUfJm.jpg,False,0,0,0,,#feelingdown,,,,,,,[],,,,
29,1324252621071388672,1324252621071388672,1604561402000.0,2020-11-05 01:30:02,-0600,,We all can experience blue days… What do you do to feel a little better? 💙  #selfhelp #depression #blueday #bluedays #feelingdown #question  https://t.co/HYsbG1zRJ1,en,"['selfhelp', 'depression', 'blueday', 'bluedays', 'feelingdown', 'question']",[],763483004,763483004,Killmondaygames,Killmonday Games,4,01,https://twitter.com/Killmondaygames/status/1324252621071388672,[],[],1,https://pbs.twimg.com/ext_tw_video_thumb/1324251368643792899/pu/img/1pDc6Q4fRvA0jhLP.jpg,False,196,16,11,,#feelingdown,,,,,,,[],,,,
30,1324232165895204864,1324232165895204864,1604556526000.0,2020-11-05 00:08:46,-0600,,#feelingdown #missnakita #TiteNaSumabog𓂺,und,"['feelingdown', 'missnakita', 'titenasumabog𓂺']",[],1303911322510192640,1303911322510192640,serenemntflco,👻,4,00,https://twitter.com/serenemntflco/status/1324232165895204864,[],[],0,,False,0,0,0,,#feelingdown,,,,,,,[],,,,
31,1324083763178016768,1324083763178016768,1604521144000.0,2020-11-04 14:19:04,-0600,,"Went to the hairdresser this morning, which usually makes me feel a teeny bit better about myself. Not today though. I feel ugly, fat and horrible and having nice highlights just isn’t helping. #everythingiscrap #feelingdown",en,"['everythingiscrap', 'feelingdown']",[],1323028128114106368,1323028128114106368,AlexEats2,AlexGotSkinny,3,14,https://twitter.com/AlexEats2/status/1324083763178016768,[],[],0,,False,0,0,0,,#feelingdown,,,,,,,[],,,,
32,1324058911356395535,1324058911356395535,1604515218000.0,2020-11-04 12:40:18,-0600,,#feelingdown,und,['feelingdown'],[],1303714649381187584,1303714649381187584,KluglerTina,Tina Klugler-Kastner,3,12,https://twitter.com/KluglerTina/status/1324058911356395535,[],[],0,,False,0,0,0,,#feelingdown,,,,,,,[],,,,
33,1324028025873272832,1324020760235646987,1604507855000.0,2020-11-04 10:37:35,-0600,,"@LisaMarieBoothe Lisa, it really seems like they have finally succeeded.  WI surprise thumb drive is super weird. #feelingdown",en,['feelingdown'],[],727213609776898048,727213609776898048,lance_williams4,Lance R Williams,3,10,https://twitter.com/lance_williams4/status/1324028025873272832,[],[],0,,False,1,0,0,,#feelingdown,,,,,,,"[{'screen_name': 'LisaMarieBoothe', 'name': 'Lisa Boothe', 'id': '121574367'}]",,,,
34,1324003592525828103,1324003592525828103,1604502029000.0,2020-11-04 09:00:29,-0600,,Practical tips on how to get over negative events and overcome sadness - quickly. #happiness #sadness #feelingdown @happychecklist  https://t.co/Xq9T2Wwsad,en,"['happiness', 'sadness', 'feelingdown']",[],1301190283376427010,1301190283376427010,Generalquotes20,Be Inspired And Motivated,3,09,https://twitter.com/Generalquotes20/status/1324003592525828103,['https://app.quuu.co/r/pex6A'],[],0,,False,0,0,0,,#feelingdown,,,,,,,[],,,,
35,1323724145826304000,1323724145826304000,1604435404000.0,2020-11-03 14:30:04,-0600,,"It can seem like the end of the world. Maybe it is – the end of your OLD world. As you move forward, could you benefit from entering more fully into the way things are in your NEW normal? If you’re #feelingdown click for tips on beating #depression:  https://t.co/6Z6lsqwsph  https://t.co/wVUNZEXzLT",en,"['feelingdown', 'depression']",[],2657472889,2657472889,AshwoodTherapy,Ashwood Therapy | Online Counselling,2,14,https://twitter.com/AshwoodTherapy/status/1323724145826304000,['http://j.mp/feeling-down'],['https://pbs.twimg.com/media/El7QGHzU0AAUsCT.jpg'],1,https://pbs.twimg.com/media/El7QGHzU0AAUsCT.jpg,False,0,0,1,,#feelingdown,,,,,,,[],,,,
36,1323634630629724160,1323634630629724160,1604414062000.0,2020-11-03 08:34:22,-0600,,"Fight went down dad beefing with Capulet, feeling a little down because Rosaline rejected me, hanging with Benvolio rn, he helping out #benvolioarealG #capuletweak #Iloverosaline #why #feelingdown",en,"['benvolioarealg', 'capuletweak', 'iloverosaline', 'why', 'feelingdown']",[],1323271980846600193,1323271980846600193,RomeoMo84944704,Romeo Montague,2,08,https://twitter.com/RomeoMo84944704/status/1323634630629724160,[],[],0,,False,1,0,0,,#feelingdown,,,,,,,[],,,,
37,1323597578500452353,1323595401467932672,1604405228000.0,2020-11-03 06:07:08,-0600,,#dontbesad #feelingdown #healthandwellness #keepinghealthy #sexyflexy #selflove,und,"['dontbesad', 'feelingdown', 'healthandwellness', 'keepinghealthy', 'sexyflexy', 'selflove']",[],1252210645522698240,1252210645522698240,Sexii_flexi,Lil Miss,2,06,https://twitter.com/Sexii_flexi/status/1323597578500452353,[],[],0,,False,0,0,0,,#feelingdown,,,,,,,[],,,,
38,1323518930057613312,1323518930057613312,1604386477000.0,2020-11-03 00:54:37,-0600,,🤧😷🤒🤧😷🤒 #feelingdown,und,['feelingdown'],[],134133957,134133957,aly_b7,BABAR ALI,2,00,https://twitter.com/aly_b7/status/1323518930057613312,[],[],0,,False,0,0,0,,#feelingdown,,,,,,,[],,,,
39,1323503930215641088,1323503930215641088,1604382901000.0,2020-11-02 23:55:01,-0600,,#feelingdown,und,['feelingdown'],[],1266584415309881345,1266584415309881345,ushiwak_ass,ushijima,1,23,https://twitter.com/ushiwak_ass/status/1323503930215641088,[],[],0,,False,0,1,0,,#feelingdown,,,,,,,[],,,,
40,1323487989398409216,1323487989398409216,1604379100000.0,2020-11-02 22:51:40,-0600,,"Getting chocolate  in the middle of the night, is a treat my friend. Just trying to eat the problems away #Chocolate #trouble #stressing #friends #beamazing #positive #feelingdown #yummy #treat",en,"['chocolate', 'trouble', 'stressing', 'friends', 'beamazing', 'positive', 'feelingdown', 'yummy', 'treat']",[],1309810818184146944,1309810818184146944,skywolfashes,Fallenwolfashes,1,22,https://twitter.com/skywolfashes/status/1323487989398409216,[],[],0,,False,0,0,0,,#feelingdown,,,,,,,[],,,,
41,1323467602551836673,1323467602551836673,1604374239000.0,2020-11-02 21:30:39,-0600,,"Anxiety has stopped me from going outside for nearly 2 years, I've been on a mission to self destruction as Anxiety has caused me to lose all of my friends in real life, ex partner. I am ashamed of myself for writing this, I feel stupid, helpless and alone. #feelingdown #anxiety",en,"['feelingdown', 'anxiety']",[],431353520,431353520,SJNicholls86,Sir Ivor Theories (TudorWrestlingIdiot),1,21,https://twitter.com/SJNicholls86/status/1323467602551836673,[],[],0,,False,0,0,0,,#feelingdown,,,,,,,[],,,,
42,1323439849286742016,1323439849286742016,1604367623000.0,2020-11-02 19:40:23,-0600,,"If y'all are feeling down today, let's feel like it together.   #feelingdown #Down   https://t.co/arD3oqztat",en,"['feelingdown', 'down']",[],4389073574,4389073574,rees_the_artist,REES,1,19,https://twitter.com/rees_the_artist/status/1323439849286742016,['https://youtu.be/nMm3ADZgsoo'],[],0,,False,1,0,0,,#feelingdown,,,,,,,[],,,,
43,1323370930882555904,1323370930882555904,1604351191000.0,2020-11-02 15:06:31,-0600,,I need a hype girl 🥺 #hypemeup #roughtime #feelingdown,en,"['hypemeup', 'roughtime', 'feelingdown']",[],1202435845585883136,1202435845585883136,Kristin01495953,BeautifulBonesBeauty,1,15,https://twitter.com/Kristin01495953/status/1323370930882555904,[],[],0,,False,0,0,0,,#feelingdown,,,,,,,[],,,,
44,1323310764124303360,1323310764124303360,1604336846000.0,2020-11-02 11:07:26,-0600,,Guys. We need to talk.  #feelingdown #roughyear #frustrated #newmusic #earthtodora #eelstheband  https://t.co/vKRrRVxkkH,en,"['feelingdown', 'roughyear', 'frustrated', 'newmusic', 'earthtodora', 'eelstheband']",[],24896782,24896782,THE_EELS,EELS,1,11,https://twitter.com/THE_EELS/status/1323310764124303360,[],[],1,https://pbs.twimg.com/ext_tw_video_thumb/1323310674194231297/pu/img/wj4x5Me1i9e3IcE3.jpg,False,353,24,27,,#feelingdown,,,,,,,[],,,,
45,1323309276836712448,1323309276836712448,1604336492000.0,2020-11-02 11:01:32,-0600,,Guys. We need to talk.  #feelingdown #roughyear #frustrated #newmusic #earthtodora #eelstheband  https://t.co/7TYfmE2maY,en,"['feelingdown', 'roughyear', 'frustrated', 'newmusic', 'earthtodora', 'eelstheband']",[],24896782,24896782,THE_EELS,EELS,1,11,https://twitter.com/THE_EELS/status/1323309276836712448,['https://www.instagram.com/p/CHGI-rfDgLI/?igshid=wl3vzv5cmo3f'],[],0,,False,41,4,6,,#feelingdown,,,,,,,[],,,,
46,1323209631209000961,1323209631209000961,1604312734000.0,2020-11-02 04:25:34,-0600,,"Woke up this morning with a temp of 38.2, cough and headache. Ordered a #covid test so fingers crossed it's only flu 😔 #feelingdown #mentalhealth #coronavirus",en,"['covid', 'feelingdown', 'mentalhealth', 'coronavirus']",[],1282838130975006720,1282838130975006720,Jonathanwoodflj,Jonathan Wood,1,04,https://twitter.com/Jonathanwoodflj/status/1323209631209000961,[],[],0,,False,0,1,0,,#feelingdown,,,,,,,[],,,,
47,1323150526184259584,1323150526184259584,1604298643000.0,2020-11-02 00:30:43,-0600,,#feelingdown,und,['feelingdown'],[],1283807004796973056,1283807004796973056,jacky05041995,Jacky❤👼👶,1,00,https://twitter.com/jacky05041995/status/1323150526184259584,[],[],0,,False,0,0,0,,#feelingdown,,,,,,,[],,,,
48,1323000897224478727,1323000897224478727,1604262968000.0,2020-11-01 14:36:08,-0600,,"Is anyone else finding the amount of anti-lockdown, anti-NHS, anti-maskers, 'covid is a hoax'ers really disheartening? Why do we go to work and risk our own/our families health when so many people have this attitude? 😪🤧 #nursing #feelingdown",en,"['nursing', 'feelingdown']",[],995312046462906368,995312046462906368,AmyMarshNurse,#HelloMyNameIs Amy 💙,7,14,https://twitter.com/AmyMarshNurse/status/1323000897224478727,[],[],0,,False,4,2,1,,#feelingdown,,,,,,,[],,,,
49,1322802598739521536,1322802598739521536,1604212090000.0,2020-11-01 01:28:10,-0600,,Japanese Proverb For When Feeling Down  https://t.co/rq88ZUMTAn #nihongojapanese #Japanese #Japan #japaneselesson #nihongo #wordoftheday #Studyingjapanese #learningjapanese #jlpt #japaneselanguage #japanesevocabulary #japaneseculture  #日本語 #japaneseproverb #feelingdown #proverb,en,"['nihongojapanese', 'japanese', 'japan', 'japaneselesson', 'nihongo', 'wordoftheday', 'studyingjapanese', 'learningjapanese', 'jlpt', 'japaneselanguage', 'japanesevocabulary', 'japaneseculture', '日本語', 'japaneseproverb', 'feelingdown', 'proverb']",[],1058814416936943616,1058814416936943616,NihongoJP,Nihongo Japanese,7,01,https://twitter.com/NihongoJP/status/1322802598739521536,['https://nihongojp.net/japanese-proverb-for-when-feeling-down/'],[],0,,False,1,0,0,,#feelingdown,,,,,,,[],,,,
50,1322614411824168961,1322614411824168961,1604170823000.0,2020-10-31 14:00:23,-0600,,Practical tips on how to get over negative events and overcome sadness - quickly. #happiness #sadness #feelingdown @happychecklist  https://t.co/gVbmxxoOK8,en,"['happiness', 'sadness', 'feelingdown']",[],969934001497505792,969934001497505792,po_kent,Kent Brian Po,6,14,https://twitter.com/po_kent/status/1322614411824168961,['https://app.quuu.co/r/pex6A'],[],0,,False,0,0,0,,#feelingdown,,,,,,,[],,,,
51,1322138223699787776,1322138223699787776,1604057291000.0,2020-10-30 06:28:11,-0600,,"My sister told me once to trust you, but why is it difficult for me to trust anyone? #feelingdown",en,['feelingdown'],[],798246373300858882,798246373300858882,miah111hathaway,miah Hathaway,5,06,https://twitter.com/miah111hathaway/status/1322138223699787776,[],[],0,,False,0,0,0,,#feelingdown,,,,,,,[],,,,
