,id,conversation_id,created_at,date,timezone,place,tweet,language,hashtags,cashtags,user_id,user_id_str,username,name,day,hour,link,urls,photos,video,thumbnail,retweet,nlikes,nreplies,nretweets,quote_url,search,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
10,1328624508064858112,1328624508064858112,1605603742000.0,2020-11-17 04:02:22,-0500,,Lisa sumbongera balik ka na sa converge baka sakaling mag ka net na pag bumalik ka  #feelingsad #feelingtired #feelingdown,tl,"['feelingsad', 'feelingtired', 'feelingdown']",[],958365277862821888,958365277862821888,69Smurphy69,Dead🍁,2,04,https://twitter.com/69Smurphy69/status/1328624508064858112,[],[],0,,False,2,0,0,,#feelingdown,,,,,,,[],,,,
11,1328523488542535682,1328523488542535682,1605579657000.0,2020-11-16 21:20:57,-0500,"{'type': 'Point', 'coordinates': [37.6797, -113.0618]}","Sometimes you just have to sit on a rock in the middle of a river and appreciate the serenity 🖤  . . #peaceful #feelingdown #waterchild #serenity #riverthoughts @ Cedar City, Utah  https://t.co/POvxJrNRRT",en,"['peaceful', 'feelingdown', 'waterchild', 'serenity', 'riverthoughts']",[],359716086,359716086,tialynn22,tia 🖤,1,21,https://twitter.com/tialynn22/status/1328523488542535682,['https://www.instagram.com/p/CHrMHwwgtih/?igshid=1x0w2bb63qd6f'],[],0,,False,2,0,0,,#feelingdown,,,,,,,[],,,,
12,1328401445163573249,1328401445163573249,1605550559000.0,2020-11-16 13:15:59,-0500,,I really need a pick me up today.... #CatsOfTwitter got any purrs you can spare?  #BlueMonday #feelingdown #whataclusterfuck,en,"['catsoftwitter', 'bluemonday', 'feelingdown', 'whataclusterfuck']",[],422059186,422059186,LadyGiorsal,B. Paulo,1,13,https://twitter.com/LadyGiorsal/status/1328401445163573249,[],[],0,,False,1,0,0,,#feelingdown,,,,,,,[],,,,
13,1328388649734582278,1328388649734582278,1605547509000.0,2020-11-16 12:25:09,-0500,,you think god would be done after making my man lose his mind but guess not #feelingdown @mhsmrw  https://t.co/2tNmfXY98N,en,['feelingdown'],[],1310615982508068864,1310615982508068864,Op05039590,Op,1,12,https://twitter.com/Op05039590/status/1328388649734582278,[],['https://pbs.twimg.com/media/Em9ibvlWEAI_Lpj.jpg'],1,https://pbs.twimg.com/media/Em9ibvlWEAI_Lpj.jpg,False,1,0,0,,#feelingdown,,,,,,,[],,,,
14,1328375803042816001,1328375803042816001,1605544446000.0,2020-11-16 11:34:06,-0500,,#feelings #FeelingGood #feelingdown #TouchYourHeart #InspirationalQuotes #inspirational #words #WordsToLiveBy #WordOfTheDay #memories #quotes #quoteoftheday #quotesaboutlife #life #feelings #feelspecial  https://t.co/P5nkrx8utj,und,"['feelings', 'feelinggood', 'feelingdown', 'touchyourheart', 'inspirationalquotes', 'inspirational', 'words', 'wordstoliveby', 'wordoftheday', 'memories', 'quotes', 'quoteoftheday', 'quotesaboutlife', 'life', 'feelings', 'feelspecial']",[],1291428458049015808,1291428458049015808,BlueQuantumMin1,Blue Quantum Mind,1,11,https://twitter.com/BlueQuantumMin1/status/1328375803042816001,[],['https://pbs.twimg.com/media/Em9TioTXIAAeCpr.jpg'],1,https://pbs.twimg.com/media/Em9TioTXIAAeCpr.jpg,False,21,4,3,,#feelingdown,,,,,,,[],,,,
15,1328368777990459392,1328368777990459392,1605542771000.0,2020-11-16 11:06:11,-0500,,I don’t know what I would’ve done without my friend🙁 #Feelingdown,en,['feelingdown'],[],1194411506609348608,1194411506609348608,Tee52993896,T💚,1,11,https://twitter.com/Tee52993896/status/1328368777990459392,[],[],0,,False,0,0,0,,#feelingdown,,,,,,,[],,,,
16,1328302483186323456,1328302483186323456,1605526965000.0,2020-11-16 06:42:45,-0500,,Just lost 2 followers #feelingdown,en,['feelingdown'],[],1027277505244397568,1027277505244397568,Cancerouz_,Call me Cäncër,1,06,https://twitter.com/Cancerouz_/status/1328302483186323456,[],[],0,,False,0,0,0,,#feelingdown,,,,,,,[],,,,
17,1328247295813541888,1328247295813541888,1605513807000.0,2020-11-16 03:03:27,-0500,,How can I stop remembering all the good memories and how it's my fault when l was with my ex friend  #ugh #feelingdown,en,"['ugh', 'feelingdown']",[],1289245618175725568,1289245618175725568,KeegenJaeger,KeegzzZ,1,03,https://twitter.com/KeegenJaeger/status/1328247295813541888,[],[],0,,False,0,0,0,,#feelingdown,,,,,,,[],,,,
18,1328246030022926336,1328246030022926336,1605513505000.0,2020-11-16 02:58:25,-0500,,Done kakarating lng..walang ganang kumain ng breakfast.😔😔 #feelingdown,tl,['feelingdown'],[],1267132659517599748,1267132659517599748,ako_sisi,Sisi C Ako,1,02,https://twitter.com/ako_sisi/status/1328246030022926336,[],[],0,,False,0,0,0,,#feelingdown,,,,,,,[],,,,
19,1328213197229322240,1328213197229322240,1605505677000.0,2020-11-16 00:47:57,-0500,,In so much pain. Just from trying to shower.  Idk what I'm gonna do 😓#worstluckever #feelingdown #brokewidowedmom  https://t.co/CAeEpqywCY,en,"['worstluckever', 'feelingdown', 'brokewidowedmom']",[],1130297152171851776,1130297152171851776,Sw33tLee2010,CorieBratter,1,00,https://twitter.com/Sw33tLee2010/status/1328213197229322240,[],['https://pbs.twimg.com/media/Em7CEW1XcAAmMLR.jpg'],1,https://pbs.twimg.com/media/Em7CEW1XcAAmMLR.jpg,False,0,0,0,,#feelingdown,,,,,,,[],,,,
20,1328115697935847425,1328115697935847425,1605482432000.0,2020-11-15 18:20:32,-0500,,I don't know tonight I'm feeling a bit emotional trying so hard to hold back the tears just thinking bout everything that is happened in my life and thinking when am I going o catch a break 😭 #feelingdown #feelingemtional,en,"['feelingdown', 'feelingemtional']",[],853419415467175940,853419415467175940,vicky_coppack,VickyCoppack👑,7,18,https://twitter.com/vicky_coppack/status/1328115697935847425,[],[],0,,False,1,0,0,,#feelingdown,,,,,,,[],,,,
21,1328027038566019072,1328027038566019072,1605461294000.0,2020-11-15 12:28:14,-0500,,"RT with corrected link! Welcome Ocean Tides Counselling! ""Struggling? Relationships, work situation, significant loss, chronic illness? #feelingdown or #worrying? Reach out. I can help.” Donna McLean MSW, RSW. #AccessLocal Provider thx to @HfxPartnership!  https://t.co/tw8ZWYbpBg",en,"['feelingdown', 'worrying', 'accesslocal']",[],1205997919972864001,1205997919972864001,vlifeappca,vlifeapp.ca,7,12,https://twitter.com/vlifeappca/status/1328027038566019072,['https://vlifeapp.ca/ocean-tides-counselling-threrapy/'],[],0,,False,0,0,1,,#feelingdown,,,,,,,[],,,,
22,1327933934865408003,1327933934865408003,1605439096000.0,2020-11-15 06:18:16,-0500,,Feeling like ugh this morning! Just pray I make it at work. #feelingdown 😒🙏🏾,en,['feelingdown'],[],111814672,111814672,SEXYSAN25,MS SAN TO YOU!,7,06,https://twitter.com/SEXYSAN25/status/1327933934865408003,[],[],0,,False,0,0,0,,#feelingdown,,,,,,,[],,,,
23,1327824487627321344,1327824487627321344,1605413002000.0,2020-11-14 23:03:22,-0500,,Gib pls.  #gib #validate #validation #likeme #feelingdown  https://t.co/3EKXaAuQo9,en,"['gib', 'validate', 'validation', 'likeme', 'feelingdown']",[],1284267730590408704,1284267730590408704,DutchessOfS4lt,Dutchess Von Dawson,6,23,https://twitter.com/DutchessOfS4lt/status/1327824487627321344,[],['https://pbs.twimg.com/media/Em1hOhXXIAE0x84.jpg'],1,https://pbs.twimg.com/media/Em1hOhXXIAE0x84.jpg,False,1,0,0,,#feelingdown,,,,,,,[],,,,
24,1327721429354373126,1327721429354373126,1605388431000.0,2020-11-14 16:13:51,-0500,,"If you're #feelingdown , this helps immediately- assured:  https://t.co/Fyi1j6CBF0",en,['feelingdown'],[],569057224,569057224,thegrandheart,grand herz,6,16,https://twitter.com/thegrandheart/status/1327721429354373126,['https://youtu.be/e8dFb6shbQI'],[],0,,False,0,0,0,,#feelingdown,,,,,,,[],,,,
25,1327586589418139648,1327586589418139648,1605356282000.0,2020-11-14 07:18:02,-0500,,Plan for today’s hibernation. @BTCC qualifying. #johnnydepp film @StevieJRaw live charity stream @mcflymusic #allaboutyou  maybe another #johnnydepp film #mentalhealth #feelingdown,en,"['johnnydepp', 'allaboutyou', 'johnnydepp', 'mentalhealth', 'feelingdown']",[],143025542,143025542,carolantonia,Carol Palmer,6,07,https://twitter.com/carolantonia/status/1327586589418139648,[],[],0,,False,1,0,0,,#feelingdown,,,,,,,[],,,,
26,1327544018562142215,1327544018562142215,1605346133000.0,2020-11-14 04:28:53,-0500,,I love one (1) tragic cinnamon roll. @DrUnfuckable  #JustfinishedWatchingSkinsx0203 #feelingdown  https://t.co/wso2BtXqwA,en,"['justfinishedwatchingskinsx0203', 'feelingdown']",[],3243617903,3243617903,swagstrawberrry,Pam,6,04,https://twitter.com/swagstrawberrry/status/1327544018562142215,[],['https://pbs.twimg.com/media/Emxh6alWMAA2IDt.jpg'],1,https://pbs.twimg.com/media/Emxh6alWMAA2IDt.jpg,False,2,0,0,,#feelingdown,,,,,,,[],,,,
27,1327244915131043840,1327244915131043840,1605274821000.0,2020-11-13 08:40:21,-0500,,bye Guys tulog N Ak0 ng maaga kaC wLa aQ magawa At kasi DML aKouh 😒😪😪💔  #feelingsad #feelingdown #flznomoreDML #gudnyt,tl,"['feelingsad', 'feelingdown', 'flznomoredml', 'gudnyt']",[],1304490533767843840,1304490533767843840,mcdoughnt,ken. happy lele day!,5,08,https://twitter.com/mcdoughnt/status/1327244915131043840,[],[],0,,False,6,0,0,,#feelingdown,,,,,,,[],,,,
28,1327011229475418112,1327011229475418112,1605219106000.0,2020-11-12 17:11:46,-0500,,I never thought I had to do this...  I have to cancel @CyberpunkGame ...  I have to cut down costs even more 😔  My guilt of buying Valhalla is there again. Please just let us get a break in the next couple of days 😔  #worried #feelingdown  https://t.co/z0EJnvh0rH,en,"['worried', 'feelingdown']",[],1278955518409748480,1278955518409748480,wo1ftuning,Wo1ftuning,4,17,https://twitter.com/wo1ftuning/status/1327011229475418112,[],['https://pbs.twimg.com/tweet_video_thumb/Emp9rQIXUAA7QVg.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/Emp9rQIXUAA7QVg.jpg,False,0,0,0,,#feelingdown,,,,,,,[],,,,
29,1326983987248640001,1326983987248640001,1605212611000.0,2020-11-12 15:23:31,-0500,,"Welcome Ocean Tides Counselling! ""Struggling? Relationships, work situation, significant loss, chronic illness? #feelingdown or #worrying? Reach out. I can help.” Donna McLean MSW, RSW. #AccessLocal Provider thx to @HfxPartnership!  #counselling #therapy   https://t.co/OAxKaNrspD",en,"['feelingdown', 'worrying', 'accesslocal', 'counselling', 'therapy']",[],1205997919972864001,1205997919972864001,vlifeappca,vlifeapp.ca,4,15,https://twitter.com/vlifeappca/status/1326983987248640001,['https://bit.ly/38t53E6'],[],0,,False,1,0,1,,#feelingdown,,,,,,,[],,,,
30,1326678574930210816,1326678574930210816,1605139795000.0,2020-11-11 19:09:55,-0500,, https://t.co/rqhv8F1dLe #mentalhealth #depression #feelingdown #discouraged #encouragement #faith,und,"['mentalhealth', 'depression', 'feelingdown', 'discouraged', 'encouragement', 'faith']",[],66876221,66876221,TracyWrites4Him,Tracy Wainwright,3,19,https://twitter.com/TracyWrites4Him/status/1326678574930210816,['https://momsforgod.blogspot.com/2020/11/feeling-down-youre-not-alone.html'],[],0,,False,0,0,0,,#feelingdown,,,,,,,[],,,,
31,1326515153874063360,1326515153874063360,1605100832000.0,2020-11-11 08:20:32,-0500,,Am I a terrible person for wanting my house back? I’ve had somebody living w/ me practically since February &amp; we’re in November. I just want my #ChristmasTree. #FeelingDown #NobodyIsMovingOrStayingHereAgain,en,"['christmastree', 'feelingdown', 'nobodyismovingorstayinghereagain']",[],89007654,89007654,MeanyMandy86,~*Meany Mandy*~,3,08,https://twitter.com/MeanyMandy86/status/1326515153874063360,[],[],0,,False,0,1,0,,#feelingdown,,,,,,,[],,,,
32,1326467406378708992,1326467406378708992,1605089448000.0,2020-11-11 05:10:48,-0500,,It’s ok not to feel ok and today I’m not! #LongTermCovid and the fight with school have taken today their toll but Show Must Go on as they.... #feelingdown,en,"['longtermcovid', 'feelingdown']",[],1179482432740966401,1179482432740966401,tatanarathecat,Tatanarathecat,3,05,https://twitter.com/tatanarathecat/status/1326467406378708992,[],[],0,,False,0,0,0,,#feelingdown,,,,,,,[],,,,
33,1326374179336310785,1326374179336310785,1605067221000.0,2020-11-10 23:00:21,-0500,,"Fucking hate nights like these. Memories pop up, feelings that you’d wish would either be erased or just stay buried forever. But no...she had to come back into my mind. #exgf #sadmemory #feelingdown #wishicouldforget  https://t.co/A5AynIKCfu",en,"['exgf', 'sadmemory', 'feelingdown', 'wishicouldforget']",[],264141635,264141635,andro656,Michael Cranny 🇨🇦🇨🇦🇨🇦,2,23,https://twitter.com/andro656/status/1326374179336310785,[],"['https://pbs.twimg.com/media/Emg6SQDW4AAZdKv.jpg', 'https://pbs.twimg.com/media/Emg6SQEXYAMQsYC.jpg']",1,https://pbs.twimg.com/media/Emg6SQDW4AAZdKv.jpg,False,0,0,0,,#feelingdown,,,,,,,[],,,,
34,1326098439151628289,1326098439151628289,1605001480000.0,2020-11-10 04:44:40,-0500,,Let’s hope that it comes easy tonight but not holding my breath #Mentalhealth #insomnia #sleepneeded #feelinglost #feelingdown #goodnight  https://t.co/mW3UfFnyCK,en,"['mentalhealth', 'insomnia', 'sleepneeded', 'feelinglost', 'feelingdown', 'goodnight']",[],1173106253687472130,1173106253687472130,djmelbau,Dj,2,04,https://twitter.com/djmelbau/status/1326098439151628289,[],['https://pbs.twimg.com/media/Emc_f5PVgAIpWWb.jpg'],1,https://pbs.twimg.com/media/Emc_f5PVgAIpWWb.jpg,False,6,2,0,,#feelingdown,,,,,,,[],,,,
35,1325785151150776321,1325785151150776321,1604926786000.0,2020-11-09 07:59:46,-0500,,im feeling down. 😞 #FeelingDown,en,['feelingdown'],[],1644084566,1644084566,MisterDecDec,Cedrick De Santos,1,07,https://twitter.com/MisterDecDec/status/1325785151150776321,[],[],0,,False,0,0,0,,#feelingdown,,,,,,,[],,,,
36,1325632177640525824,1325632177640525824,1604890314000.0,2020-11-08 21:51:54,-0500,,I guess I’m stuck then... #feelingdown #longnightahead,en,"['feelingdown', 'longnightahead']",[],2481789074,2481789074,mcdeviant558,Davo,7,21,https://twitter.com/mcdeviant558/status/1325632177640525824,[],[],0,,False,0,0,0,,#feelingdown,,,,,,,[],,,,
37,1325096625803567106,1325096625803567106,1604762629000.0,2020-11-07 10:23:49,-0500,,Sometimes saturdays feel like sundays. #feelingdown,en,['feelingdown'],[],1951745648,1951745648,Edegyerek,Jimmy,6,10,https://twitter.com/Edegyerek/status/1325096625803567106,[],[],0,,False,0,0,0,,#feelingdown,,,,,,,[],,,,
38,1324838731875033088,1324838731875033088,1604701142000.0,2020-11-06 17:19:02,-0500,,what is going on with my twitter at the moment. #problems #fedup #feelingdown,en,"['problems', 'fedup', 'feelingdown']",[],592153712,592153712,Autycrafts,Jessica Brown,5,17,https://twitter.com/Autycrafts/status/1324838731875033088,[],[],0,,False,0,0,0,,#feelingdown,,,,,,,[],,,,
39,1324721297566298113,1324721297566298113,1604673144000.0,2020-11-06 09:32:24,-0500,,feliz #6Nov  un poco down hoy pero pa lante. Un abrazo virtual fente de twitterland #feelingdown  https://t.co/O4rmzWSUi8,es,"['6nov', 'feelingdown']",[],26952277,26952277,D10SConmigo_,@elvita,5,09,https://twitter.com/D10SConmigo_/status/1324721297566298113,[],['https://pbs.twimg.com/tweet_video_thumb/EmJa_SHW0AEpK-l.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/EmJa_SHW0AEpK-l.jpg,False,0,0,0,,#feelingdown,,,,,,,[],,,,
40,1324662566388441089,1324662566388441089,1604659141000.0,2020-11-06 05:39:01,-0500,,@JaneFallon #FeelingDown today but this little beaut is sitting on my lap whilst I work. #HappyFriday!  https://t.co/fj38vPOZoy,en,"['feelingdown', 'happyfriday']",[],73609656,73609656,French_Fancies,The Lady,5,05,https://twitter.com/French_Fancies/status/1324662566388441089,[],['https://pbs.twimg.com/media/EmIllCiXYAA8OEE.jpg'],1,https://pbs.twimg.com/media/EmIllCiXYAA8OEE.jpg,False,0,0,0,,#feelingdown,,,,,,,[],,,,
41,1324487567698481152,1324487567698481152,1604617418000.0,2020-11-05 18:03:38,-0500,,"This pandemic has caused grief to so many.  To those in grief, time is a great healer.   Have courage, keep the faith, have hope and God bless you. 🙏🏻❤️ Better times are up ahead.   #ctto  #grief #loss #sadness #heavyheart  #feelingdown #pandemicanxiety  https://t.co/9705Mu2A3I",en,"['ctto', 'grief', 'loss', 'sadness', 'heavyheart', 'feelingdown', 'pandemicanxiety']",[],188663621,188663621,BeverlyVergel,Coach Beverly Vergel,4,18,https://twitter.com/BeverlyVergel/status/1324487567698481152,[],['https://pbs.twimg.com/media/EmGGa9XXYAA_4Wk.jpg'],1,https://pbs.twimg.com/media/EmGGa9XXYAA_4Wk.jpg,False,0,0,0,,#feelingdown,,,,,,,[],,,,
42,1324438851620884488,1324438851620884488,1604605803000.0,2020-11-05 14:50:03,-0500,,"What can you do if you having a blue day? 💙  💬Talk to someone close to you.  🏥Don't be afraid to seek professional help.  ✨Do fun and joyfull activities.  🎠Check our last post to get inspired.  And remember, you are not alone! 💗 #selfhelp #depression #blueday #feelingdown  https://t.co/F1QvOm4Sp1",en,"['selfhelp', 'depression', 'blueday', 'feelingdown']",[],763483004,763483004,Killmondaygames,Killmonday Games,4,14,https://twitter.com/Killmondaygames/status/1324438851620884488,[],['https://pbs.twimg.com/media/EmFaHfCWoAMkYwU.jpg'],1,https://pbs.twimg.com/media/EmFaHfCWoAMkYwU.jpg,False,139,6,21,,#feelingdown,,,,,,,[],,,,
43,1324409949645021184,1324409949645021184,1604598912000.0,2020-11-05 12:55:12,-0500,,Check out this blog post for thoughts on the cloud that #depression and low mood can be: ‘Beating The Blues’  https://t.co/7morWq6xMD Enter your email address for a weekly blog email every weekend #lowmood #feelingdown  https://t.co/0Bsj5Lz4Kc,en,"['depression', 'lowmood', 'feelingdown']",[],2657472889,2657472889,AshwoodTherapy,Ashwood Therapy | Online Counselling,4,12,https://twitter.com/AshwoodTherapy/status/1324409949645021184,['http://j.mp/aw-blog008'],['https://pbs.twimg.com/media/EmE_1LJUcAAUfJm.jpg'],1,https://pbs.twimg.com/media/EmE_1LJUcAAUfJm.jpg,False,0,0,0,,#feelingdown,,,,,,,[],,,,
44,1324252621071388672,1324252621071388672,1604561402000.0,2020-11-05 02:30:02,-0500,,We all can experience blue days… What do you do to feel a little better? 💙  #selfhelp #depression #blueday #bluedays #feelingdown #question  https://t.co/HYsbG1zRJ1,en,"['selfhelp', 'depression', 'blueday', 'bluedays', 'feelingdown', 'question']",[],763483004,763483004,Killmondaygames,Killmonday Games,4,02,https://twitter.com/Killmondaygames/status/1324252621071388672,[],[],1,https://pbs.twimg.com/ext_tw_video_thumb/1324251368643792899/pu/img/1pDc6Q4fRvA0jhLP.jpg,False,196,16,11,,#feelingdown,,,,,,,[],,,,
45,1324232165895204864,1324232165895204864,1604556526000.0,2020-11-05 01:08:46,-0500,,#feelingdown #missnakita #TiteNaSumabog𓂺,und,"['feelingdown', 'missnakita', 'titenasumabog𓂺']",[],1303911322510192640,1303911322510192640,serenemntflco,roselle,4,01,https://twitter.com/serenemntflco/status/1324232165895204864,[],[],0,,False,0,0,0,,#feelingdown,,,,,,,[],,,,
46,1324083763178016768,1324083763178016768,1604521144000.0,2020-11-04 15:19:04,-0500,,"Went to the hairdresser this morning, which usually makes me feel a teeny bit better about myself. Not today though. I feel ugly, fat and horrible and having nice highlights just isn’t helping. #everythingiscrap #feelingdown",en,"['everythingiscrap', 'feelingdown']",[],1323028128114106368,1323028128114106368,AlexEats2,AlexGotSkinny,3,15,https://twitter.com/AlexEats2/status/1324083763178016768,[],[],0,,False,0,0,0,,#feelingdown,,,,,,,[],,,,
47,1324058911356395535,1324058911356395535,1604515218000.0,2020-11-04 13:40:18,-0500,,#feelingdown,und,['feelingdown'],[],1303714649381187584,1303714649381187584,KluglerTina,Tina Klugler-Kastner,3,13,https://twitter.com/KluglerTina/status/1324058911356395535,[],[],0,,False,0,0,0,,#feelingdown,,,,,,,[],,,,
48,1324028025873272832,1324020760235646987,1604507855000.0,2020-11-04 11:37:35,-0500,,"@LisaMarieBoothe Lisa, it really seems like they have finally succeeded.  WI surprise thumb drive is super weird. #feelingdown",en,['feelingdown'],[],727213609776898048,727213609776898048,lance_williams4,Lance R Williams,3,11,https://twitter.com/lance_williams4/status/1324028025873272832,[],[],0,,False,1,0,0,,#feelingdown,,,,,,,"[{'screen_name': 'LisaMarieBoothe', 'name': 'Lisa Boothe', 'id': '121574367'}]",,,,
49,1324003592525828103,1324003592525828103,1604502029000.0,2020-11-04 10:00:29,-0500,,Practical tips on how to get over negative events and overcome sadness - quickly. #happiness #sadness #feelingdown @happychecklist  https://t.co/Xq9T2Wwsad,en,"['happiness', 'sadness', 'feelingdown']",[],1301190283376427010,1301190283376427010,Generalquotes20,Be Inspired And Motivated,3,10,https://twitter.com/Generalquotes20/status/1324003592525828103,['https://app.quuu.co/r/pex6A'],[],0,,False,0,0,0,,#feelingdown,,,,,,,[],,,,
50,1323724145826304000,1323724145826304000,1604435404000.0,2020-11-03 15:30:04,-0500,,"It can seem like the end of the world. Maybe it is – the end of your OLD world. As you move forward, could you benefit from entering more fully into the way things are in your NEW normal? If you’re #feelingdown click for tips on beating #depression:  https://t.co/6Z6lsqwsph  https://t.co/wVUNZEXzLT",en,"['feelingdown', 'depression']",[],2657472889,2657472889,AshwoodTherapy,Ashwood Therapy | Online Counselling,2,15,https://twitter.com/AshwoodTherapy/status/1323724145826304000,['http://j.mp/feeling-down'],['https://pbs.twimg.com/media/El7QGHzU0AAUsCT.jpg'],1,https://pbs.twimg.com/media/El7QGHzU0AAUsCT.jpg,False,0,0,1,,#feelingdown,,,,,,,[],,,,
51,1323634630629724160,1323634630629724160,1604414062000.0,2020-11-03 09:34:22,-0500,,"Fight went down dad beefing with Capulet, feeling a little down because Rosaline rejected me, hanging with Benvolio rn, he helping out #benvolioarealG #capuletweak #Iloverosaline #why #feelingdown",en,"['benvolioarealg', 'capuletweak', 'iloverosaline', 'why', 'feelingdown']",[],1323271980846600193,1323271980846600193,RomeoMo84944704,Romeo Montague,2,09,https://twitter.com/RomeoMo84944704/status/1323634630629724160,[],[],0,,False,1,0,0,,#feelingdown,,,,,,,[],,,,
